Date-Time,CO
2015-11-12,3229.1666666666665
2015-11-13,3895.8333333333335
2015-11-14,4450.0
2015-11-15,4187.5
2015-11-16,1670.8333333333333
2015-11-17,1595.8333333333333
2015-11-18,1304.1666666666667
2015-11-19,1854.1666666666667
2015-11-20,2887.5
2015-11-21,2481.25
2015-11-22,1291.6666666666667
2015-11-23,829.1666666666666
2015-11-24,1041.6666666666667
2015-11-25,1362.5
2015-11-26,931.25
2015-11-27,3437.5
2015-11-28,4758.333333333333
2015-11-29,6233.333333333333
2015-11-30,7113.541666666667
2015-12-01,9201.041666666666
2015-12-02,458.3333333333333
2015-12-03,462.5
2015-12-04,1000.0
2015-12-05,1495.8333333333333
2015-12-06,3500.0
2015-12-07,4237.5
2015-12-08,5595.833333333333
2015-12-09,4375.0
2015-12-10,2525.0
2015-12-11,1312.5
2015-12-12,2737.5
2015-12-13,4254.166666666667
2015-12-14,3137.5
2015-12-15,400.0
2015-12-16,500.0
2015-12-17,1481.25
2015-12-18,2362.5
2015-12-19,4016.6666666666665
2015-12-20,4650.0
2015-12-21,5462.5
2015-12-22,6818.75
2015-12-23,5633.333333333333
2015-12-24,1775.0
2015-12-25,9402.083333333332
2015-12-26,6350.0
2015-12-27,1491.6666666666667
2015-12-28,3412.5
2015-12-29,5600.0
2015-12-30,2250.0
2015-12-31,1854.1666666666667
2016-01-01,3929.1666666666665
2016-01-02,5612.5
2016-01-03,4295.833333333333
2016-01-04,1158.3333333333333
2016-01-05,1016.6666666666666
2016-01-06,954.1666666666666
2016-01-07,554.1666666666666
2016-01-08,925.0
2016-01-09,1845.8333333333333
2016-01-10,1566.6666666666667
2016-01-11,691.6666666666666
2016-01-12,662.5
2016-01-13,862.5
2016-01-14,1729.1666666666667
2016-01-15,2420.8333333333335
2016-01-16,2866.6666666666665
2016-01-17,1100.0
2016-01-18,541.6666666666666
2016-01-19,1595.8333333333333
2016-01-20,4100.0
2016-01-21,3350.0
2016-01-22,800.0
2016-01-23,635.4166666666666
2016-01-24,812.5
2016-01-25,966.6666666666666
2016-01-26,989.5833333333334
2016-01-27,2325.0
2016-01-28,3416.6666666666665
2016-01-29,2162.5
2016-01-30,1600.0
2016-01-31,550.0
2016-02-01,683.3333333333334
2016-02-02,933.3333333333334
2016-02-03,1129.1666666666667
2016-02-04,504.1666666666667
2016-02-05,441.6666666666667
2016-02-06,675.0
2016-02-07,1062.5
2016-02-08,1270.8333333333333
2016-02-09,1054.1666666666667
2016-02-10,3100.0
2016-02-11,3933.3333333333335
2016-02-12,2558.3333333333335
2016-02-13,404.1666666666667
2016-02-14,358.3333333333333
2016-02-15,325.0
2016-02-16,291.6666666666667
2016-02-17,1120.8333333333333
2016-02-18,508.3333333333333
2016-02-19,516.6666666666666
2016-02-20,418.75
2016-02-21,1541.6666666666667
2016-02-22,1475.0
2016-02-23,404.1666666666667
2016-02-24,841.6666666666666
2016-02-25,741.6666666666666
2016-02-26,729.1666666666666
2016-02-27,579.1666666666666
2016-02-28,904.1666666666666
2016-02-29,716.6666666666666
