Date-Time,O3
2015-12-04,40.416666666666664
2015-12-05,24.729166666666668
2015-12-06,12.416666666666666
2015-12-07,11.25
2015-12-08,11.041666666666666
2015-12-09,8.229166666666666
2015-12-10,32.208333333333336
2015-12-11,22.729166666666668
2015-12-12,13.333333333333334
2015-12-13,13.0625
2015-12-14,33.916666666666664
2015-12-15,60.5625
2015-12-16,42.416666666666664
2015-12-17,19.291666666666668
2015-12-18,24.875
2015-12-19,15.791666666666666
2015-12-20,11.791666666666666
2015-12-21,12.25
2015-12-22,10.916666666666666
2015-12-23,18.291666666666668
2015-12-24,33.354166666666664
2015-12-25,12.333333333333334
2015-12-26,9.25
2015-12-27,15.854166666666666
2015-12-28,8.125
2015-12-29,12.666666666666666
2015-12-30,36.625
2015-12-31,16.833333333333332
2016-01-01,10.666666666666666
2016-01-02,14.3125
2016-01-03,13.833333333333334
2016-01-04,47.416666666666664
2016-01-05,35.166666666666664
2016-01-06,36.3125
2016-01-07,48.208333333333336
2016-01-08,40.083333333333336
2016-01-09,15.75
2016-01-10,24.8125
2016-01-11,53.520833333333336
2016-01-12,48.208333333333336
2016-01-13,35.958333333333336
2016-01-14,27.145833333333332
2016-01-15,14.791666666666666
2016-01-16,10.145833333333334
2016-01-17,49.666666666666664
2016-01-18,45.833333333333336
2016-01-19,17.166666666666668
2016-01-20,11.770833333333334
2016-01-21,11.0
2016-01-22,58.25
2016-01-23,56.75
2016-01-24,52.166666666666664
2016-01-25,47.791666666666664
2016-01-26,48.6875
2016-01-27,19.083333333333332
2016-01-28,21.833333333333332
2016-01-29,20.5
2016-01-30,26.333333333333332
2016-01-31,57.875
2016-02-01,53.416666666666664
2016-02-02,44.75
2016-02-03,35.520833333333336
2016-02-04,68.83333333333333
2016-02-05,70.95833333333333
2016-02-06,58.333333333333336
2016-02-07,52.6875
2016-02-08,47.708333333333336
2016-02-09,53.354166666666664
2016-02-10,24.416666666666668
2016-02-11,17.5
2016-02-12,30.125
2016-02-13,61.875
2016-02-14,67.66666666666667
2016-02-15,68.10416666666667
2016-02-16,71.20833333333333
2016-02-17,38.583333333333336
2016-02-18,67.33333333333333
2016-02-19,59.583333333333336
2016-02-20,65.89583333333333
2016-02-21,30.291666666666668
2016-02-22,42.666666666666664
2016-02-23,67.08333333333333
2016-02-24,47.083333333333336
2016-02-25,46.833333333333336
2016-02-26,54.875
2016-02-27,56.75
2016-02-28,45.25
2016-02-29,49.104166666666664
