Date-Time,PM2.5
2015-12-08,268.3333333333333
2015-12-09,254.875
2015-12-10,115.83333333333333
2015-12-11,43.416666666666664
2015-12-12,104.08333333333333
2015-12-13,164.54166666666666
2015-12-14,141.125
2015-12-15,6.0
2015-12-16,6.5
2015-12-17,53.333333333333336
2015-12-18,71.375
2015-12-19,140.75
2015-12-20,196.83333333333334
2015-12-21,245.58333333333334
2015-12-22,322.5416666666667
2015-12-23,235.47916666666666
2015-12-24,77.5
2015-12-25,512.2916666666666
2015-12-26,283.4166666666667
2015-12-27,44.166666666666664
2015-12-28,125.45833333333333
2015-12-29,287.4583333333333
2015-12-30,98.33333333333333
2015-12-31,55.9375
2016-01-01,164.95833333333334
2016-01-02,272.7916666666667
2016-01-03,263.375
2016-01-04,45.458333333333336
2016-01-05,31.166666666666668
2016-01-06,23.875
2016-01-07,11.916666666666666
2016-01-08,30.958333333333332
2016-01-09,68.0
2016-01-10,43.666666666666664
2016-01-11,11.604166666666666
2016-01-12,12.833333333333334
2016-01-13,19.583333333333332
2016-01-14,60.541666666666664
2016-01-15,88.70833333333333
2016-01-16,121.91666666666667
2016-01-17,42.583333333333336
2016-01-18,8.833333333333334
2016-01-19,54.166666666666664
2016-01-20,126.5
2016-01-21,137.375
2016-01-22,17.75
2016-01-23,9.770833333333334
2016-01-24,12.458333333333334
2016-01-25,20.166666666666668
2016-01-26,31.5625
2016-01-27,97.08333333333333
2016-01-28,142.70833333333334
2016-01-29,61.333333333333336
2016-01-30,52.833333333333336
2016-01-31,11.166666666666666
2016-02-01,13.666666666666666
2016-02-02,24.75
2016-02-03,33.958333333333336
2016-02-04,12.0
2016-02-05,12.458333333333334
2016-02-06,18.208333333333332
2016-02-07,36.875
2016-02-08,220.75
2016-02-09,38.75
2016-02-10,102.125
2016-02-11,161.66666666666666
2016-02-12,155.125
2016-02-13,9.75
2016-02-14,6.5
2016-02-15,6.833333333333333
2016-02-16,6.416666666666667
2016-02-17,46.958333333333336
2016-02-18,16.916666666666668
2016-02-19,15.625
2016-02-20,13.4375
2016-02-21,78.08333333333333
2016-02-22,81.33333333333333
2016-02-23,13.458333333333334
2016-02-24,25.791666666666668
2016-02-25,22.583333333333332
2016-02-26,33.625
2016-02-27,20.541666666666668
2016-02-28,35.541666666666664
2016-02-29,32.666666666666664
