Date-Time,SO2
2015-12-03,14.291666666666666
2015-12-04,6.625
2015-12-05,15.416666666666666
2015-12-06,32.458333333333336
2015-12-07,38.333333333333336
2015-12-08,2.8333333333333335
2015-12-09,33.083333333333336
2015-12-10,20.0
2015-12-11,16.875
2015-12-12,27.875
2015-12-13,42.208333333333336
2015-12-14,13.458333333333334
2015-12-15,5.583333333333333
2015-12-16,7.354166666666667
2015-12-17,14.3125
2015-12-18,20.708333333333332
2015-12-19,35.791666666666664
2015-12-20,39.666666666666664
2015-12-21,29.166666666666668
2015-12-22,43.6875
2015-12-23,26.75
2015-12-24,17.9375
2015-12-25,16.25
2015-12-26,11.666666666666666
2015-12-27,19.208333333333332
2015-12-28,41.125
2015-12-29,56.625
2015-12-30,25.583333333333332
2015-12-31,21.0
2016-01-01,45.666666666666664
2016-01-02,49.541666666666664
2016-01-03,21.875
2016-01-04,8.083333333333334
2016-01-05,7.791666666666667
2016-01-06,11.5
2016-01-07,7.666666666666667
2016-01-08,14.5
2016-01-09,25.708333333333332
2016-01-10,18.75
2016-01-11,2.25
2016-01-12,8.791666666666666
2016-01-13,14.5
2016-01-14,25.125
2016-01-15,34.833333333333336
2016-01-16,49.791666666666664
2016-01-17,8.166666666666666
2016-01-18,2.6666666666666665
2016-01-19,20.416666666666668
2016-01-20,68.20833333333333
2016-01-21,35.916666666666664
2016-01-22,5.25
2016-01-23,2.0
2016-01-24,7.458333333333333
2016-01-25,21.166666666666668
2016-01-26,16.104166666666668
2016-01-27,38.875
2016-01-28,60.75
2016-01-29,42.666666666666664
2016-01-30,25.958333333333332
2016-01-31,8.333333333333334
2016-02-01,10.916666666666666
2016-02-02,16.833333333333332
2016-02-03,23.25
2016-02-04,15.0
2016-02-05,8.375
2016-02-06,9.125
2016-02-07,20.791666666666668
2016-02-08,72.91666666666667
2016-02-09,21.208333333333332
2016-02-10,63.458333333333336
2016-02-11,59.458333333333336
2016-02-12,23.208333333333332
2016-02-13,6.083333333333333
2016-02-14,2.0
2016-02-15,8.125
2016-02-16,19.625
2016-02-17,13.5
2016-02-18,3.375
2016-02-19,3.3958333333333335
2016-02-20,6.395833333333333
2016-02-21,28.916666666666668
2016-02-22,19.041666666666668
2016-02-23,7.458333333333333
2016-02-24,11.541666666666666
2016-02-25,9.375
2016-02-26,12.666666666666666
2016-02-27,8.75
2016-02-28,8.625
2016-02-29,12.291666666666666
